Pcode_Ad_4,Pcode_Ad_3,Pcode_Ad_2,Pcode_Ad_1,Type_Name,Objectid,Codec,Number,Admin1_Nam,Admin2_Nam,Admin3_Nam,Admin4_Nam,Lon_X,Lat_Y
MLI00500204011,MLI00500204,MLI005002,MLI005,Village,13764,52013498,14112,MOPTI,BANDIAGARA,DANDOLI,Pouraly,-3.548169,14.382642
MLI00500204012,MLI00500204,MLI005002,MLI005,Village,13765,52013569,14113,MOPTI,BANDIAGARA,DANDOLI,Sassadi,-3.569588,14.306445
MLI00500204013,MLI00500204,MLI005002,MLI005,Village,13766,52013640,14114,MOPTI,BANDIAGARA,DANDOLI,Sibi-sibi,-3.569588,14.306445
MLI00500204014,MLI00500204,MLI005002,MLI005,Village,13767,52013711,14115,MOPTI,BANDIAGARA,DANDOLI,Sincarma,-3.568599,14.377252
MLI00500204015,MLI00500204,MLI005002,MLI005,Village,13768,52013782,14116,MOPTI,BANDIAGARA,DANDOLI,Sokolo,-3.573068,14.321196
MLI00500204016,MLI00500204,MLI005002,MLI005,Village,13769,52013853,14117,MOPTI,BANDIAGARA,DANDOLI,Tognon,-3.566419,14.361640
MLI00500204017,MLI00500204,MLI005002,MLI005,Village,13770,52013924,14118,MOPTI,BANDIAGARA,DANDOLI,Wendeguele,-3.538229,14.359170
MLI00500204000,MLI00500204,MLI005002,MLI005,Chef-lieu Commune,869,,14119,MOPTI,BANDIAGARA,DANDOLI,Dandoli,-3.545350,14.398320
MLI00500205001,MLI00500205,MLI005002,MLI005,Village,13771,52017001,14120,MOPTI,BANDIAGARA,DIAMNATI,De,-3.260346,14.776770
MLI00500205002,MLI00500205,MLI005002,MLI005,Village,13772,52017091,14121,MOPTI,BANDIAGARA,DIAMNATI,Dia,-3.262656,14.894152
MLI00500205003,MLI00500205,MLI005002,MLI005,Village,13773,52017181,14122,MOPTI,BANDIAGARA,DIAMNATI,Emdie,-3.364153,14.752378
MLI00500205004,MLI00500205,MLI005002,MLI005,Village,13774,52017181,14123,MOPTI,BANDIAGARA,DIAMNATI,Roumirdy,-3.379343,14.744067
MLI00500205005,MLI00500205,MLI005002,MLI005,Village,13775,52017271,14124,MOPTI,BANDIAGARA,DIAMNATI,Endeguem,-3.201717,14.918964
MLI00500205006,MLI00500205,MLI005002,MLI005,Village,13776,52017361,14125,MOPTI,BANDIAGARA,DIAMNATI,Kilegou,-3.193657,14.764599
MLI00500205007,MLI00500205,MLI005002,MLI005,Village,13777,52017451,14126,MOPTI,BANDIAGARA,DIAMNATI,Kilo,-3.273696,14.889291
MLI00500205008,MLI00500205,MLI005002,MLI005,Village,13778,52017541,14127,MOPTI,BANDIAGARA,DIAMNATI,Nalou,-3.216136,14.751418
MLI00500205009,MLI00500205,MLI005002,MLI005,Village,13779,52017631,14128,MOPTI,BANDIAGARA,DIAMNATI,Saredina,-3.225016,14.784051
MLI00500205010,MLI00500205,MLI005002,MLI005,Village,13780,52017631,14129,MOPTI,BANDIAGARA,DIAMNATI,Simbele-da,-3.208507,14.753588
MLI00500205011,MLI00500205,MLI005002,MLI005,Village,13781,52017631,14130,MOPTI,BANDIAGARA,DIAMNATI,Simbele-dou,-3.206497,14.762699
MLI00500205012,MLI00500205,MLI005002,MLI005,Village,13782,52017721,14131,MOPTI,BANDIAGARA,DIAMNATI,Tassembe,-3.286395,14.890601
MLI00500205013,MLI00500205,MLI005002,MLI005,Village,13783,52017721,14132,MOPTI,BANDIAGARA,DIAMNATI,Sembole,-3.327974,14.868899
MLI00500205014,MLI00500205,MLI005002,MLI005,Village,13784,52017811,14133,MOPTI,BANDIAGARA,DIAMNATI,Tolom,-3.269536,14.887101
MLI00500205015,MLI00500205,MLI005002,MLI005,Village,13785,52017901,14134,MOPTI,BANDIAGARA,DIAMNATI,Yombol,-3.210447,14.863989
MLI00500205016,MLI00500205,MLI005002,MLI005,Village,13786,52017901,14135,MOPTI,BANDIAGARA,DIAMNATI,Daouly,-3.799325,14.886140
MLI00500205000,MLI00500205,MLI005002,MLI005,Chef-lieu Commune,418,,14136,MOPTI,BANDIAGARA,DIAMNATI,Deh,-3.260346,14.776770
MLI00500206001,MLI00500206,MLI005002,MLI005,Village,13787,52021001,14137,MOPTI,BANDIAGARA,DOGANI BERE,Dogani-bere,-3.423642,14.893651
MLI00500206002,MLI00500206,MLI005002,MLI005,Village,13788,52021200,14138,MOPTI,BANDIAGARA,DOGANI BERE,Gobina,-3.439912,14.897832
MLI00500206003,MLI00500206,MLI005002,MLI005,Village,13789,52021399,14139,MOPTI,BANDIAGARA,DOGANI BERE,Kounde,-3.440342,14.899792
MLI00500206004,MLI00500206,MLI005002,MLI005,Village,13790,52021598,14140,MOPTI,BANDIAGARA,DOGANI BERE,Menthy,-3.394363,14.905102
MLI00500206005,MLI00500206,MLI005002,MLI005,Village,13791,52021797,14141,MOPTI,BANDIAGARA,DOGANI BERE,Sirou,-3.477951,14.860118
MLI00500206000,MLI00500206,MLI005002,MLI005,Chef-lieu Commune,285,,14142,MOPTI,BANDIAGARA,DOGANI BERE,Dogani-Bere,-3.423642,14.893651
MLI00500207001,MLI00500207,MLI005002,MLI005,Village,13792,52025001,14143,MOPTI,BANDIAGARA,DOUCOUMBO,Andakanda,-3.611147,14.220417
MLI00500207002,MLI00500207,MLI005002,MLI005,Village,13793,52025001,14144,MOPTI,BANDIAGARA,DOUCOUMBO,Dodi,-3.619097,14.244689
MLI00500207003,MLI00500207,MLI005002,MLI005,Village,13794,52025042,14145,MOPTI,BANDIAGARA,DOUCOUMBO,Bodio,-3.690826,14.245579
MLI00500207004,MLI00500207,MLI005002,MLI005,Village,13795,52025083,14146,MOPTI,BANDIAGARA,DOUCOUMBO,Bogolo,-3.722265,14.317896
MLI00500207005,MLI00500207,MLI005002,MLI005,Village,13796,52025083,14147,MOPTI,BANDIAGARA,DOUCOUMBO,Guelema,-3.702356,14.328387
MLI00500207006,MLI00500207,MLI005002,MLI005,Village,13797,52025124,14148,MOPTI,BANDIAGARA,DOUCOUMBO,Daga,-3.578358,14.242959
MLI00500207007,MLI00500207,MLI005002,MLI005,Village,13798,52025165,14149,MOPTI,BANDIAGARA,DOUCOUMBO,Dare,-3.600478,14.492533
MLI00500207008,MLI00500207,MLI005002,MLI005,Village,13799,52025206,14150,MOPTI,BANDIAGARA,DOUCOUMBO,Deguembere,-3.772754,14.338798
MLI00500207009,MLI00500207,MLI005002,MLI005,Village,13800,52025206,14151,MOPTI,BANDIAGARA,DOUCOUMBO,Deguembere Kanda,-3.764934,14.351059
MLI00500207010,MLI00500207,MLI005002,MLI005,Village,13801,52025247,14152,MOPTI,BANDIAGARA,DOUCOUMBO,Diombolo-leye,-3.602018,14.298654
MLI00500207011,MLI00500207,MLI005002,MLI005,Village,13802,52025247,14153,MOPTI,BANDIAGARA,DOUCOUMBO,Diombolokada,-3.680416,14.277352
MLI00500207012,MLI00500207,MLI005002,MLI005,Village,13803,52025288,14154,MOPTI,BANDIAGARA,DOUCOUMBO,Diombolo-so,-3.598708,14.280012
MLI00500207013,MLI00500207,MLI005002,MLI005,Village,13804,52025288,14155,MOPTI,BANDIAGARA,DOUCOUMBO,Diombolokada,-3.680416,14.277352
MLI00500207014,MLI00500207,MLI005002,MLI005,Village,13805,52025329,14156,MOPTI,BANDIAGARA,DOUCOUMBO,Dionndoulou 2,-3.709015,14.291533
MLI00500207015,MLI00500207,MLI005002,MLI005,Village,13806,52025370,14157,MOPTI,BANDIAGARA,DOUCOUMBO,Djiguibombo,-3.594128,14.189324
MLI00500207016,MLI00500207,MLI005002,MLI005,Village,13807,52025411,14158,MOPTI,BANDIAGARA,DOUCOUMBO,Djombo-djenneke,-3.653087,14.418216
MLI00500207017,MLI00500207,MLI005002,MLI005,Village,13808,52025452,14159,MOPTI,BANDIAGARA,DOUCOUMBO,Djombo-peulh,-3.646967,14.395433
MLI00500207018,MLI00500207,MLI005002,MLI005,Village,13809,52025493,14160,MOPTI,BANDIAGARA,DOUCOUMBO,Doucombo,-3.657697,14.352309
MLI00500207019,MLI00500207,MLI005002,MLI005,Village,13810,52025493,14161,MOPTI,BANDIAGARA,DOUCOUMBO,Tagakolo,-3.659687,14.373611
MLI00500207020,MLI00500207,MLI005002,MLI005,Village,13811,52025493,14162,MOPTI,BANDIAGARA,DOUCOUMBO,Yawakanda,-3.691096,14.358030
MLI00500207021,MLI00500207,MLI005002,MLI005,Village,13812,52025534,14163,MOPTI,BANDIAGARA,DOUCOUMBO,Goro,-3.781704,14.324176
MLI00500207022,MLI00500207,MLI005002,MLI005,Village,13813,52025534,14164,MOPTI,BANDIAGARA,DOUCOUMBO,Golo-kenda,-3.743955,14.322156
MLI00500207023,MLI00500207,MLI005002,MLI005,Village,13814,52025575,14165,MOPTI,BANDIAGARA,DOUCOUMBO,Kalibombo,-3.600908,14.397564
MLI00500207024,MLI00500207,MLI005002,MLI005,Village,13815,52025575,14166,MOPTI,BANDIAGARA,DOUCOUMBO,Antaba,-3.610928,14.443538
MLI00500207025,MLI00500207,MLI005002,MLI005,Village,13816,52025616,14167,MOPTI,BANDIAGARA,DOUCOUMBO,Kassa,-3.670476,14.338798
MLI00500207026,MLI00500207,MLI005002,MLI005,Village,13817,52025657,14168,MOPTI,BANDIAGARA,DOUCOUMBO,Kori-kori,-3.751515,14.405184
MLI00500207027,MLI00500207,MLI005002,MLI005,Village,13818,52025698,14169,MOPTI,BANDIAGARA,DOUCOUMBO,Ogossagou,-3.580908,14.190334
MLI00500207028,MLI00500207,MLI005002,MLI005,Village,13819,52025739,14170,MOPTI,BANDIAGARA,DOUCOUMBO,Pel-kanda,-3.643737,14.397514
MLI00500207029,MLI00500207,MLI005002,MLI005,Village,13820,52025780,14171,MOPTI,BANDIAGARA,DOUCOUMBO,Sibo,-3.753745,14.436947
MLI00500207030,MLI00500207,MLI005002,MLI005,Village,13821,52025821,14172,MOPTI,BANDIAGARA,DOUCOUMBO,Songo,-3.701716,14.402584
MLI00500207031,MLI00500207,MLI005002,MLI005,Village,13822,52025821,14173,MOPTI,BANDIAGARA,DOUCOUMBO,Midama Djipolowal,-3.733555,14.353409
MLI00500207032,MLI00500207,MLI005002,MLI005,Village,13823,52025821,14174,MOPTI,BANDIAGARA,DOUCOUMBO,Omboule-pombo,-3.709295,14.341338
MLI00500207033,MLI00500207,MLI005002,MLI005,Village,13824,52025821,14175,MOPTI,BANDIAGARA,DOUCOUMBO,Ondonsan,-3.709736,14.358280
MLI00500207034,MLI00500207,MLI005002,MLI005,Village,13825,52025821,14176,MOPTI,BANDIAGARA,DOUCOUMBO,Songo-tanka 1,-3.659317,14.411415
MLI00500207035,MLI00500207,MLI005002,MLI005,Village,13826,52025821,14177,MOPTI,BANDIAGARA,DOUCOUMBO,Songo-tanka 2,-3.665927,14.401594
MLI00500207036,MLI00500207,MLI005002,MLI005,Village,13827,52025821,14178,MOPTI,BANDIAGARA,DOUCOUMBO,Tabakolo-songo,-3.708446,14.363910
MLI00500207037,MLI00500207,MLI005002,MLI005,Village,13828,52025821,14179,MOPTI,BANDIAGARA,DOUCOUMBO,Wao,-3.653937,14.447248
MLI00500207038,MLI00500207,MLI005002,MLI005,Village,13829,52025862,14180,MOPTI,BANDIAGARA,DOUCOUMBO,Tegourou,-3.611867,14.261841
MLI00500207039,MLI00500207,MLI005002,MLI005,Village,13830,52025903,14181,MOPTI,BANDIAGARA,DOUCOUMBO,Tille,-3.726305,14.385672
MLI00500207040,MLI00500207,MLI005002,MLI005,Village,13831,52025903,14182,MOPTI,BANDIAGARA,DOUCOUMBO,Tille Kande,-3.746595,14.355639
MLI00500207041,MLI00500207,MLI005002,MLI005,Village,13832,52025944,14183,MOPTI,BANDIAGARA,DOUCOUMBO,Tougoume,-3.705756,14.464070
MLI00500207042,MLI00500207,MLI005002,MLI005,Village,13833,52025944,14184,MOPTI,BANDIAGARA,DOUCOUMBO,Donafondo I,-3.736235,14.410975
MLI00500207043,MLI00500207,MLI005002,MLI005,Village,13834,52025944,14185,MOPTI,BANDIAGARA,DOUCOUMBO,Donafondo Ii,-3.743985,14.388623
MLI00500207000,MLI00500207,MLI005002,MLI005,Chef-lieu Commune,868,,14186,MOPTI,BANDIAGARA,DOUCOUMBO,Docoumbo,-3.652647,14.350654
MLI00500208001,MLI00500208,MLI005002,MLI005,Village,13835,52029999,14187,MOPTI,BANDIAGARA,DOUROU,Kagnantanga,-3.454491,14.297774
MLI00500208002,MLI00500208,MLI005002,MLI005,Village,13836,52029001,14188,MOPTI,BANDIAGARA,DOUROU,Beniouma Haire,-3.472950,14.243109
MLI00500208003,MLI00500208,MLI005002,MLI005,Village,13837,52029036,14189,MOPTI,BANDIAGARA,DOUROU,Dioundiourou 1,-3.486910,14.228588
MLI00500208004,MLI00500208,MLI005002,MLI005,Village,13838,52029071,14190,MOPTI,BANDIAGARA,DOUROU,Dobolo,-3.535899,14.285493
MLI00500208005,MLI00500208,MLI005002,MLI005,Village,13839,52029106,14191,MOPTI,BANDIAGARA,DOUROU,Donou,-3.452611,14.270422
MLI00500208006,MLI00500208,MLI005002,MLI005,Village,13840,52029141,14192,MOPTI,BANDIAGARA,DOUROU,Dourou,-3.434971,14.301465
MLI00500208007,MLI00500208,MLI005002,MLI005,Village,13841,52029141,14193,MOPTI,BANDIAGARA,DOUROU,Douroutangui,-3.451051,14.305205
MLI00500208008,MLI00500208,MLI005002,MLI005,Village,13842,52029176,14194,MOPTI,BANDIAGARA,DOUROU,Ersadja,-3.515609,14.279793
MLI00500208009,MLI00500208,MLI005002,MLI005,Village,13843,52029211,14195,MOPTI,BANDIAGARA,DOUROU,Gognogorou,-3.442541,14.275622
MLI00500208010,MLI00500208,MLI005002,MLI005,Village,13844,52029246,14196,MOPTI,BANDIAGARA,DOUROU,Golombo,-3.517669,14.263571
MLI00500208011,MLI00500208,MLI005002,MLI005,Village,13845,52029281,14197,MOPTI,BANDIAGARA,DOUROU,Guimini-koun,-3.445041,14.270992
MLI00500208012,MLI00500208,MLI005002,MLI005,Village,13846,52029316,14198,MOPTI,BANDIAGARA,DOUROU,Guindodiou,-3.444991,14.272892
MLI00500208013,MLI00500208,MLI005002,MLI005,Village,13847,52029351,14199,MOPTI,BANDIAGARA,DOUROU,Idiely Do,-3.394342,14.333118
MLI00500208014,MLI00500208,MLI005002,MLI005,Village,13848,52029386,14200,MOPTI,BANDIAGARA,DOUROU,Idiely Gotanga,-3.388022,14.342979
MLI00500208015,MLI00500208,MLI005002,MLI005,Village,13849,52029421,14201,MOPTI,BANDIAGARA,DOUROU,Idiely Na,-3.390962,14.338668
MLI00500208016,MLI00500208,MLI005002,MLI005,Village,13850,52029456,14202,MOPTI,BANDIAGARA,DOUROU,Indell,-3.483280,14.235288
MLI00500208017,MLI00500208,MLI005002,MLI005,Village,13851,52029491,14203,MOPTI,BANDIAGARA,DOUROU,Konsagou Leye,-3.456011,14.273862
MLI00500208018,MLI00500208,MLI005002,MLI005,Village,13852,52029526,14204,MOPTI,BANDIAGARA,DOUROU,Kokorou,-3.431681,14.283713
MLI00500208019,MLI00500208,MLI005002,MLI005,Village,13853,52029561,14205,MOPTI,BANDIAGARA,DOUROU,Kombokani,-3.375722,14.353370
MLI00500208020,MLI00500208,MLI005002,MLI005,Village,13854,52029561,14206,MOPTI,BANDIAGARA,DOUROU,Gnene Noumouni,-3.362403,14.373032
MLI00500208021,MLI00500208,MLI005002,MLI005,Village,13855,52029561,14207,MOPTI,BANDIAGARA,DOUROU,Niembere,-3.381492,14.341029
MLI00500208022,MLI00500208,MLI005002,MLI005,Village,13856,52029596,14208,MOPTI,BANDIAGARA,DOUROU,Konsagou So,-3.462760,14.282183
MLI00500208023,MLI00500208,MLI005002,MLI005,Village,13857,52029631,14209,MOPTI,BANDIAGARA,DOUROU,Korou,-3.456231,14.302385
MLI00500208024,MLI00500208,MLI005002,MLI005,Village,13858,52029666,14210,MOPTI,BANDIAGARA,DOUROU,Nacombo,-3.374583,14.380682
MLI00500208025,MLI00500208,MLI005002,MLI005,Village,13859,52029701,14211,MOPTI,BANDIAGARA,DOUROU,Nombori,-3.403242,14.326277
MLI00500208026,MLI00500208,MLI005002,MLI005,Village,13860,52029736,14212,MOPTI,BANDIAGARA,DOUROU,Ourou,-3.362403,14.373032
MLI00500208027,MLI00500208,MLI005002,MLI005,Village,13861,52029771,14213,MOPTI,BANDIAGARA,DOUROU,Sassambourou,-3.377453,14.915363
MLI00500208028,MLI00500208,MLI005002,MLI005,Village,13862,52029806,14214,MOPTI,BANDIAGARA,DOUROU,Sassagou,-3.453851,14.265041
MLI00500208029,MLI00500208,MLI005002,MLI005,Village,13863,52029841,14215,MOPTI,BANDIAGARA,DOUROU,Soningue,-3.532239,14.226427
MLI00500208030,MLI00500208,MLI005002,MLI005,Village,13864,52029841,14216,MOPTI,BANDIAGARA,DOUROU,Barigomo,-3.566398,14.271592
MLI00500208031,MLI00500208,MLI005002,MLI005,Village,13865,52029876,14217,MOPTI,BANDIAGARA,DOUROU,Tama,-3.440911,14.281353
MLI00500208032,MLI00500208,MLI005002,MLI005,Village,13866,52029911,14218,MOPTI,BANDIAGARA,DOUROU,Tegou,-3.443991,14.277822
MLI00500208033,MLI00500208,MLI005002,MLI005,Village,13867,52029946,14219,MOPTI,BANDIAGARA,DOUROU,Yawa,-3.424241,14.291984
MLI00500208000,MLI00500208,MLI005002,MLI005,Chef-lieu Commune,284,,14220,MOPTI,BANDIAGARA,DOUROU,Dourou,-3.434971,14.301465
MLI00500209001,MLI00500209,MLI005002,MLI005,Village,15481,56041001,14221,MOPTI,BANDIAGARA,KASSA,Amba,-2.972282,14.790472
MLI00500209002,MLI00500209,MLI005002,MLI005,Village,15482,56041053,14222,MOPTI,BANDIAGARA,KASSA,Anakanda Kono,-3.038730,14.782071
MLI00500209003,MLI00500209,MLI005002,MLI005,Village,15483,56041105,14223,MOPTI,BANDIAGARA,KASSA,Antaga Daow,-3.070480,14.752328
MLI00500209004,MLI00500209,MLI005002,MLI005,Village,15484,56041157,14224,MOPTI,BANDIAGARA,KASSA,Antagaba Leye,-3.062870,14.740347
MLI00500209005,MLI00500209,MLI005002,MLI005,Village,15485,56041209,14225,MOPTI,BANDIAGARA,KASSA,Aouguine,-3.020421,14.762170
MLI00500209006,MLI00500209,MLI005002,MLI005,Village,15486,56041261,14226,MOPTI,BANDIAGARA,KASSA,Berda,-3.049870,14.734837
MLI00500209007,MLI00500209,MLI005002,MLI005,Village,15487,56041313,14227,MOPTI,BANDIAGARA,KASSA,Berdossou,-3.057580,14.728236
MLI00500209008,MLI00500209,MLI005002,MLI005,Village,15488,56041365,14228,MOPTI,BANDIAGARA,KASSA,Intaga,-3.069939,14.723766
MLI00500209009,MLI00500209,MLI005002,MLI005,Village,15489,56041417,14229,MOPTI,BANDIAGARA,KASSA,Kilimba,-3.017800,14.740837
MLI00500209010,MLI00500209,MLI005002,MLI005,Village,15490,56041469,14230,MOPTI,BANDIAGARA,KASSA,Kononah,-3.034930,14.791872
MLI00500209011,MLI00500209,MLI005002,MLI005,Village,15491,56041521,14231,MOPTI,BANDIAGARA,KASSA,Nende,-3.002361,14.751118
MLI00500209012,MLI00500209,MLI005002,MLI005,Village,15492,56041573,14232,MOPTI,BANDIAGARA,KASSA,Okoyeri-dogon,-2.924573,14.816835
MLI00500209013,MLI00500209,MLI005002,MLI005,Village,15493,56041625,14233,MOPTI,BANDIAGARA,KASSA,Pelinga,-3.089049,14.739857
MLI00500209014,MLI00500209,MLI005002,MLI005,Village,15494,56041677,14234,MOPTI,BANDIAGARA,KASSA,Pergue,-2.976222,14.801643
MLI00500209015,MLI00500209,MLI005002,MLI005,Village,15495,56041729,14235,MOPTI,BANDIAGARA,KASSA,Santaba,-3.077179,14.732247
MLI00500209016,MLI00500209,MLI005002,MLI005,Village,15496,56041781,14236,MOPTI,BANDIAGARA,KASSA,Saou,-3.057820,14.740197
MLI00500209017,MLI00500209,MLI005002,MLI005,Village,15497,56041833,14237,MOPTI,BANDIAGARA,KASSA,Simde,-3.053010,14.756779
MLI00500209018,MLI00500209,MLI005002,MLI005,Village,15498,56041885,14238,MOPTI,BANDIAGARA,KASSA,Sogou,-3.006531,14.744478
MLI00500209019,MLI00500209,MLI005002,MLI005,Village,15499,56041937,14239,MOPTI,BANDIAGARA,KASSA,Timbere,-2.985371,14.779981
MLI00500209000,MLI00500209,MLI005002,MLI005,Chef-lieu Commune,252,,14240,MOPTI,BANDIAGARA,KASSA,Berdosso,-3.057580,14.728236
MLI00500210001,MLI00500210,MLI005002,MLI005,Village,13868,52033167,14241,MOPTI,BANDIAGARA,KENDE,Dantiande,-3.368163,14.722895
MLI00500210002,MLI00500210,MLI005002,MLI005,Village,13869,52033333,14242,MOPTI,BANDIAGARA,KENDE,Dany,-3.408232,14.666370
MLI00500210003,MLI00500210,MLI005002,MLI005,Village,13870,52033499,14243,MOPTI,BANDIAGARA,KENDE,Engre,-3.448572,14.720805
MLI00500210004,MLI00500210,MLI005002,MLI005,Village,13871,52033665,14244,MOPTI,BANDIAGARA,KENDE,Kende,-3.417892,14.700073
MLI00500210005,MLI00500210,MLI005002,MLI005,Village,13872,52033665,14245,MOPTI,BANDIAGARA,KENDE,Bondi,-3.397723,14.722875
MLI00500210006,MLI00500210,MLI005002,MLI005,Village,13873,52033665,14246,MOPTI,BANDIAGARA,KENDE,Tomblo,-3.439152,14.669620
MLI00500210007,MLI00500210,MLI005002,MLI005,Village,13874,52033831,14247,MOPTI,BANDIAGARA,KENDE,Toupere,-3.437322,14.752978
MLI00500210000,MLI00500210,MLI005002,MLI005,Chef-lieu Commune,867,,14248,MOPTI,BANDIAGARA,KENDE,Kende,-3.416727,14.703467
MLI00500211001,MLI00500211,MLI005002,MLI005,Village,13875,52037999,14249,MOPTI,BANDIAGARA,KENDIE,Dongossori,-3.577179,14.627036
MLI00500211002,MLI00500211,MLI005002,MLI005,Village,13876,52037001,14250,MOPTI,BANDIAGARA,KENDIE,Aina,-3.558230,14.821484
MLI00500211003,MLI00500211,MLI005002,MLI005,Village,13877,52037001,14251,MOPTI,BANDIAGARA,KENDIE,Aima 2 (sadia),-3.537290,14.829975
MLI00500211004,MLI00500211,MLI005002,MLI005,Village,13878,52037001,14252,MOPTI,BANDIAGARA,KENDIE,Borou,-3.556680,14.824254
MLI00500211005,MLI00500211,MLI005002,MLI005,Village,13879,52037030,14253,MOPTI,BANDIAGARA,KENDIE,Amba,-3.541450,14.780540
MLI00500211006,MLI00500211,MLI005002,MLI005,Village,13880,52037030,14254,MOPTI,BANDIAGARA,KENDIE,Hore Hayere,-3.573489,14.745467
MLI00500211007,MLI00500211,MLI005002,MLI005,Village,13881,52037030,14255,MOPTI,BANDIAGARA,KENDIE,Kanga,-3.509940,14.802212
MLI00500211008,MLI00500211,MLI005002,MLI005,Village,13882,52037059,14256,MOPTI,BANDIAGARA,KENDIE,Anga,-3.577289,14.709744
MLI00500211009,MLI00500211,MLI005002,MLI005,Village,13883,52037088,14257,MOPTI,BANDIAGARA,KENDIE,Benguel-toupe,-3.658477,14.657678
MLI00500211010,MLI00500211,MLI005002,MLI005,Village,13884,52037088,14258,MOPTI,BANDIAGARA,KENDIE,Ouroli,-3.672447,14.644507
MLI00500211011,MLI00500211,MLI005002,MLI005,Village,13885,52037088,14259,MOPTI,BANDIAGARA,KENDIE,Tionguelou,-3.648377,14.662819
MLI00500211012,MLI00500211,MLI005002,MLI005,Village,13886,52037117,14260,MOPTI,BANDIAGARA,KENDIE,Biri,-3.617778,14.781060
MLI00500211013,MLI00500211,MLI005002,MLI005,Village,13887,52037117,14261,MOPTI,BANDIAGARA,KENDIE,Toumba,-3.597219,14.805373
MLI00500211014,MLI00500211,MLI005002,MLI005,Village,13888,52037146,14262,MOPTI,BANDIAGARA,KENDIE,Dassi,-3.518220,14.628706
MLI00500211015,MLI00500211,MLI005002,MLI005,Village,13889,52037175,14263,MOPTI,BANDIAGARA,KENDIE,Dedji,-3.605649,14.815004
MLI00500211016,MLI00500211,MLI005002,MLI005,Village,13890,52037204,14264,MOPTI,BANDIAGARA,KENDIE,Diamangolo,-3.710676,14.623385
MLI00500211017,MLI00500211,MLI005002,MLI005,Village,13891,52037233,14265,MOPTI,BANDIAGARA,KENDIE,Dianga,-3.427262,14.652418
MLI00500211018,MLI00500211,MLI005002,MLI005,Village,13892,52037233,14266,MOPTI,BANDIAGARA,KENDIE,Sogomalo,-3.408922,14.668670
MLI00500211019,MLI00500211,MLI005002,MLI005,Village,13893,52037262,14267,MOPTI,BANDIAGARA,KENDIE,Dieye,-3.426512,14.674950
MLI00500211020,MLI00500211,MLI005002,MLI005,Village,13894,52037291,14268,MOPTI,BANDIAGARA,KENDIE,Dounaly,-3.545239,14.652518
MLI00500211021,MLI00500211,MLI005002,MLI005,Village,13895,52037320,14269,MOPTI,BANDIAGARA,KENDIE,Doura,-3.589198,14.565910
MLI00500211022,MLI00500211,MLI005002,MLI005,Village,13896,52037320,14270,MOPTI,BANDIAGARA,KENDIE,Peleny-osk,-3.566389,14.517485
MLI00500211023,MLI00500211,MLI005002,MLI005,Village,13897,52037320,14271,MOPTI,BANDIAGARA,KENDIE,Tepdebessoukou,-3.566889,14.517285
MLI00500211024,MLI00500211,MLI005002,MLI005,Village,13898,52037349,14272,MOPTI,BANDIAGARA,KENDIE,Endeguem,-3.475701,14.639587
MLI00500211025,MLI00500211,MLI005002,MLI005,Village,13899,52037378,14273,MOPTI,BANDIAGARA,KENDIE,Gasse,-3.625038,14.677550
MLI00500211026,MLI00500211,MLI005002,MLI005,Village,13900,52037407,14274,MOPTI,BANDIAGARA,KENDIE,Iriguily,-3.606618,14.643017
MLI00500211027,MLI00500211,MLI005002,MLI005,Village,13901,52037436,14275,MOPTI,BANDIAGARA,KENDIE,Kendie,-3.509590,14.673450
MLI00500211028,MLI00500211,MLI005002,MLI005,Village,13902,52037465,14276,MOPTI,BANDIAGARA,KENDIE,Kentaba-do,-3.501980,14.611804
MLI00500211029,MLI00500211,MLI005002,MLI005,Village,13903,52037494,14277,MOPTI,BANDIAGARA,KENDIE,Kentaba-leye,-3.499070,14.608094
MLI00500211030,MLI00500211,MLI005002,MLI005,Village,13904,52037523,14278,MOPTI,BANDIAGARA,KENDIE,Koundialan,-3.569949,14.519265
MLI00500211031,MLI00500211,MLI005002,MLI005,Village,13905,52037523,14279,MOPTI,BANDIAGARA,KENDIE,Douromadina,-3.591608,14.557249
MLI00500211032,MLI00500211,MLI005002,MLI005,Village,13906,52037523,14280,MOPTI,BANDIAGARA,KENDIE,Kolontaba Ondon,-3.613498,14.524246
MLI00500211033,MLI00500211,MLI005002,MLI005,Village,13907,52037523,14281,MOPTI,BANDIAGARA,KENDIE,Ondon,-3.599028,14.543318
MLI00500211034,MLI00500211,MLI005002,MLI005,Village,13908,52037523,14282,MOPTI,BANDIAGARA,KENDIE,Orogniva,-3.645307,14.605183
MLI00500211035,MLI00500211,MLI005002,MLI005,Village,13909,52037523,14283,MOPTI,BANDIAGARA,KENDIE,Solodo,-3.635187,14.533547
MLI00500211036,MLI00500211,MLI005002,MLI005,Village,13910,52037523,14284,MOPTI,BANDIAGARA,KENDIE,Sololey,-3.640297,14.519085
MLI00500211037,MLI00500211,MLI005002,MLI005,Village,13911,52037552,14285,MOPTI,BANDIAGARA,KENDIE,Koutoumel,-3.963820,14.035128
